,EH_ID,CASP1,CXCL9,CXCR3,GAPDH,IDO1,IFNG,IL10,IL12A,IL13,IL1RN,IRGM1,MPO,MUC2,MUC5AC,MYD88,NCR1,PPIB,PRF1,RETNLB,SOCS1,TICAM1,TNF,IL6,IL17A
26,AA0165,20.2731603312759,16.1190967802445,20.5112365451813,3.09706128349577,14.1525757445497,21.1001700951145,20.7942747325939,22.7967402401378,18.6647747689606,15.6073641691943,8.60743322490884,15.5299876537868,7.07612106645927,7.24687916525085,7.81176336781414,22.8544481861126,15.4723178736843,24.4012547578741,7.87894040428896,9.52427114304033,20.2287169240652,19.6338532722728,27.2348842259315,24.7623665979472
27,AA0167,19.2094057025522,14.0199705256889,19.9626003047198,2.5,13.5808547722467,19.8015432664206,20.1442549141825,28.8509470333389,15.5961856704393,16.3020533479997,7.94420414627696,23.4382937437748,6.31629549744588,6.91763840434547,7.76439159973614,26.2496962259327,12.784459591561,20.9166018967637,7.56039672878808,8.82164100599268,15.9162170972797,18.0429164925258,NA,22.8115559383492
28,AA0168,25.0930623223369,15.161923443257,21.5428685889699,3.74423223513142,17.0206084832741,18.8395554057263,22.3397513425735,21.5103222070281,18.3435730383014,18.3468278688029,9.40472902859523,17.469114229227,7.6762838336159,7.80853039025908,8.73140403324286,NA,16.8520133150518,NA,7.87142874012187,10.027126602848,19.9434709359079,20.7636020897459,21.2024958859397,24.5880885146758
29,AA0169,22.3310172490956,22.1394559237128,22.8565068125892,9.95960628413582,22.3722621058045,25.3600418509958,27.9448934133402,24.6105250783909,23.454918211185,23.7845705718931,15.2817614247353,25.3812536236307,20.5411054662211,22.4289202128735,20.7422395819182,NA,23.2121081598927,25.9268782954949,19.0210525569479,18.7566100329414,24.8142354487223,28.785409517943,NA,24.4733167736898
30,AA0171,NA,19.784272603051,21.8013079780346,3.81564086668596,21.3011061065947,22.8265901992059,NA,23.1331349052727,8.11651812912872,21.7458433776486,8.60898443484439,26.6828133286031,6.82519394447896,7.84457194170753,19.1915557287556,23.7681567855842,15.335772891352,26.984228671734,NA,9.27931244776437,18.6335075198741,22.012796463453,23.6093716217645,NA
31,AA0173,22.0539400473024,19.1705919016661,23.1393949001922,4.52328573242977,13.3966339926763,22.7460987012781,27.4353643595016,19.6166669153816,NA,10.6870970955262,10.1011474745004,16.485666780755,8.24872449712057,8.28276301006132,9.46757908646126,28.4333476482458,19.245258874369,25.8853034759082,8.57100947647244,10.7865426283749,25.5965660489193,20.9442236168689,21.8706211741361,NA
32,AA0175,21.9765274959056,15.4537915442945,21.6455056488409,5.48040885982881,11.4809696044666,18.4434945197359,23.1224916616272,17.8352723920831,17.5714142294933,11.5131947707048,11.2003523769759,17.1013672061035,9.41719946133811,9.61038252768907,11.2735346072997,25.6311875836051,15.2164811780028,22.3211947305635,9.52358934846204,12.0804947954674,19.1436072835218,20.0372660635136,22.0703504943059,25.1531323494258
33,AA0176,NA,NA,NA,17.2680808411196,NA,NA,NA,NA,NA,NA,22.6413534475917,NA,24.3323845591183,25.5551046662676,24.2157087611525,NA,15.335772891352,NA,24.5957291353933,24.8068350783467,NA,NA,NA,NA
34,AA0183,20.9447325709563,24.3616662563285,20.1360180113948,3.06003337238544,21.1134728328246,22.4913791341251,23.9188910169335,23.2620764314964,19.8253198029653,17.6294328343477,8.03568854021809,22.5584864100891,6.49701434561877,6.92105902836967,8.17300804706306,26.8680104263531,17.4802471221198,25.6755925429831,9.00881035386337,8.74865933633085,19.8601402394936,13.2892097048084,NA,23.7548106090829
35,AA0190,24.9304552375083,16.2829070723458,23.7819062013177,4.90116130774178,13.0489996508629,18.6071336530035,28.2161101733592,17.6967089682701,18.2886161436566,10.6844110162466,10.6197850219895,16.5311508482143,8.94722489457449,8.97549981940427,11.2112357494084,26.9115896345053,15.8110796012769,NA,8.77720464482934,11.5540520393825,20.2606246629099,22.8338441721163,22.6260184282797,21.3864780738646
36,AA0202,20.3371055331095,17.3013571368885,19.8385681741142,2.5,18.1241901027211,NA,21.4095839646225,20.9040259409223,15.1606230877751,16.3562312669682,7.61167552483627,22.3182275659618,6.08324756935429,7.11647772424248,7.80338938405824,23.0279656827427,10.9558354393041,22.582727038534,5.45061823197707,8.55414355383936,15.7161313961711,19.2717439653188,NA,20.6299078833913
37,AA0208,NA,24.3612929144279,22.5018847368877,4.26404175831508,25.7570567711644,NA,NA,22.5273743424998,19.4150342491389,NA,10.866379443792,26.0966359415184,20.3245882381894,22.2019164605021,20.7807829106959,25.7972455057457,15.335772891352,23.3910579144787,NA,10.9102712790913,26.9138969901284,25.6109938970066,NA,NA
38,AA0209,NA,24.267903244938,21.9583902503656,3.7275789678784,23.2109973975932,26.5401411603441,NA,22.9705480788232,7.96888397346954,22.2312486717721,8.94815339359233,21.0045440592379,7.50475125169338,7.42613581181807,25.3771567047536,25.1862561591719,15.335772891352,22.2047603710784,NA,9.94030325414731,22.9530980038366,23.5050980989622,26.7020456590574,NA
39,AA0237,18.6857638538471,20.5654392992534,18.9775988312789,2.5,19.6968026209924,27.9719052085522,21.4496644332098,23.8137796884404,15.7975540898988,17.0166324559577,7.98914243725406,17.7492920214879,6.21818336735775,7.06915292129958,7.71471582558656,25.2545515635004,12.8723236575737,26.0543304953442,8.35606145429934,9.16675380415479,16.025808886832,19.5164648551288,21.2900478570008,22.2266401995604
40,AA0240,NA,20.8314628723074,21.6925591244697,4.62778602395719,10.4957494471302,19.028302932898,NA,17.6469282099216,10.4449561740998,9.90762709018322,10.138977197602,16.1673500566739,8.34015258197891,8.45657562466333,19.0519757616823,22.6415754726372,13.335772891352,22.5446538880332,NA,10.5544518336136,19.6736122626023,21.8881661845879,22.7000275895651,20.5450135771532
41,AA0243,19.7884139205741,17.6708072196392,18.4056505399518,2.5,19.6760060279885,21.434693685902,22.1060740786916,24.59254266848,19.4765717190032,17.4099628221086,7.79981420639242,25.676660648724,6.39769935496282,8.32022232198037,9.90185975136491,28.0906590914156,15.9847935677006,22.2283744875755,11.2827315437313,8.79736018761999,20.0641707376891,21.6421575969383,22.0079279902065,22.6256258811898
42,AA0244,19.9372757532941,17.8695855125386,20.8407421806726,4.68650417629096,11.2113989857327,21.6264227346135,24.5922779746912,17.9833752608973,19.1599146996906,11.0942053116688,10.4942384847597,16.3959455578505,8.76789777831407,9.01742333460578,9.75918415985706,25.2587924879902,17.1919757713126,25.0609910140876,9.86637068782748,11.4040641598048,20.5780747608906,20.4366610936961,23.0770377790246,25.1423610801032
43,AA0246,20.3050527206485,21.2986665112403,21.0093915828416,5.20425504202455,12.0694451963736,22.0185815157275,24.8630608109982,18.7331493610055,20.0770626884921,11.9601167565894,11.273205137351,17.1936032665437,9.40450159339214,9.58613366070637,10.4136805692651,27.1057783970724,17.3135763414996,25.1526501454926,10.9879824473138,12.0185920808648,19.2566987225857,21.7375959517385,NA,23.4896548305903
44,AA0248,20.1086574694518,14.1931206685923,19.6627951875314,3.51503669035939,12.8086204298287,18.6391572657589,21.3963132865745,22.0192399040625,17.1178746481607,16.329258844594,8.68619365800592,16.9914018576848,7.3915406261208,7.75017592430753,8.35147202273158,25.6510709153741,14.3211194049541,25.1757878134801,8.18074613504018,10.363083949945,17.4202159098197,18.8085462191208,23.6138264251841,21.9406453497904
45,AA0249,19.8685456805606,13.8738280710387,18.2157330842165,3.99119572446134,11.1791083352959,18.3811235783315,19.6699350504539,18.4076139279938,14.7837469735518,11.1622173427067,9.20655808597887,15.4956957701068,7.85387069891491,8.11846188960799,8.74558207069367,21.8659032309022,12.3668297577082,25.0681012815727,8.70007905522321,10.6184084168202,16.4822890861557,17.2876259746722,17.5857986608872,26.0312409139603
46,AA0250,22.8746715831228,26.370988645871,21.1317285139939,4.97578017926025,11.2396634167618,19.6942726085269,24.8259637388212,18.2255851752861,29.1151399446127,11.9774374946011,11.1744750887292,16.8268670557739,9.25805437658909,9.38826866871729,10.1911064798269,25.6175249613477,15.335772891352,25.5132483395687,9.79536335767833,13.0487287909072,25.5556966438674,21.6455008643546,25.3905128726694,26.3979709603813
47,AA0251,19.3059781721343,19.7707307668435,NA,4.20631703310789,15.9314533408353,21.4494557399703,25.874209273695,16.6093940201757,19.0472815161278,13.3098564625327,9.54441128277162,21.9844348744538,8.02206220154071,8.25084407087659,11.3757925279905,NA,15.335772891352,24.7525164069039,7.77468829887449,11.2691545418827,19.8416696351291,21.5002257987858,27.7093554308124,29.2314972162514
48,AA0257,29.934069518899,NA,29.6179261329243,8.70545090892734,17.243561860668,22.6253978187435,27.0827887031875,24.3543293593703,NA,16.3462632399307,14.9285764980277,24.0361682457912,13.386003328608,13.8476774540663,15.7328040990853,24.2245226090877,15.335772891352,NA,14.6061680888856,15.5942888555937,NA,28.6011957535905,NA,NA
49,AA0259,NA,NA,NA,10.1270620361028,NA,NA,NA,NA,NA,NA,15.5141401747224,NA,NA,NA,NA,NA,15.335772891352,NA,NA,15.2690992089512,NA,NA,NA,NA
50,AA0260,NA,NA,NA,18.1437344229591,NA,NA,NA,NA,NA,NA,22.2662288095011,NA,NA,NA,23.6951574941052,NA,15.335772891352,NA,NA,26.0279917797879,NA,NA,NA,NA
51,AA0261,20.5300898800382,18.187775380828,20.9636604544056,4.25046663982681,13.0557911594356,22.109056055538,25.1515188929568,20.9562816846619,20.7889412060252,11.5178852400631,10.1410345507744,16.5601591345177,8.17501638517744,8.51400779491458,9.45090836122162,26.690167554241,18.1480609185486,27.1887954636979,9.48373574500052,11.3406877737386,26.4700053870811,20.1912485962406,27.0591659419296,25.058992228089
52,AA0262,NA,NA,NA,17.9986931299887,NA,NA,NA,NA,NA,NA,23.2336259647109,NA,NA,NA,24.0036261695129,NA,15.335772891352,26.5178033044545,24.4789421015434,27.9420612692143,NA,22.95275523397,NA,NA
53,AA0271,20.6716274781838,21.0508807578239,NA,3.52252428043055,13.2056404053694,22.4765928311988,22.8305641154859,20.8476546799859,22.9054454782265,11.1286558334095,8.04594885858031,14.0192654762626,6.82079670286691,7.03187255549626,6.87151357149735,NA,13.335772891352,22.8372549357272,7.76288043286332,8.92465182606783,23.7642328146267,19.4956537279019,24.7981135382308,21.9451776540475
54,AA0274,27.0828518048037,26.3315979545532,NA,7.42127653591177,13.0016391593375,20.6661844438095,NA,25.6037041224494,27.7027142031332,27.4843021406351,12.8496570245369,28.2964002736295,17.3176895436265,13.7823129550872,23.8658556526124,29.5037236535429,22.5912915332826,NA,20.6980322787172,13.1711963841074,NA,29.4029075017676,29.1490452922552,NA
55,AA0280,25.7431066638781,NA,22.9379987434656,8.85308544593913,17.6005587046978,22.3834140833658,NA,23.0356127734273,27.6656904527904,18.6199114205433,15.3525757297271,24.2536200252066,14.0746757191168,14.7326661696626,15.7306337997062,26.0448528096713,15.335772891352,26.8306360826561,15.5255342390295,15.6830874905745,NA,23.652630874652,NA,NA
56,AA0287,NA,NA,21.9642848270824,17.2058370958859,12.5,21.8197715926606,NA,NA,22.7383882156766,NA,NA,NA,NA,NA,NA,28.183669072724,16.335772891352,NA,17.830443919492,15.9170608173914,NA,NA,NA,14.2718206909291
57,AA0292,NA,NA,NA,12.8543814681636,NA,15.8916202057126,NA,28.538106650135,27.8246172705967,26.5626697112331,23.2205587716367,NA,24.740316144513,NA,NA,NA,21.0782594734751,NA,18.3203152480075,18.6048007775663,NA,NA,NA,NA
58,AA0298,NA,NA,NA,10.8007426782141,22.1003492904441,NA,NA,NA,NA,22.6323435942216,16.57336526626,26.6699210750622,19.2290759745191,17.5384893814,19.2153361168576,NA,16.1091083650098,24.39342172267,18.2457740997436,16.5998727250399,NA,NA,NA,26.8890332524539
59,AA0301,22.3672052178178,21.5094351354344,NA,4.37769240690561,19.9416750031247,22.3868058639339,25.9198935155851,23.9377363685559,20.6779521140804,21.5321093488254,8.77950585768626,24.1570223204885,7.87951335487526,8.00953541844407,8.6640747447528,NA,16.2368218621566,27.921331732147,9.5245309811061,9.42307247899695,24.3155244070456,24.8554844603194,26.8707899480186,24.6173085193868
60,AA0302,20.6199143270334,21.273764137883,NA,4.1822064669599,10.2750280968774,17.2979951503264,25.920827188955,18.0439235446076,18.7610821743905,9.0467719471092,9.28162011016265,14.5599244007626,7.98809278748854,7.80819422231595,8.26764053688454,NA,16.5132498696172,25.6849987017099,8.40157000592673,10.3581151362812,18.9328335650292,18.6852490569036,27.2449780788175,21.8867112732874
61,AA0303,22.4014871753083,20.7840002636143,NA,5.95919296866409,22.0522963170531,NA,24.7817690517508,NA,20.7487275046596,22.3492303388357,11.4606778982809,25.4316559213672,10.3054525301342,11.5850676058087,12.3063605688618,NA,16.5973553680647,25.5368469026504,16.349261564103,12.1818736058441,24.3818147652765,24.9901003581498,NA,24.2415086884353
62,AA0306,21.4193924321382,21.9116931139209,NA,3.58072677606572,12.3639026997007,21.4894989704488,27.0156990518762,18.9942106795963,22.0649717762522,9.73166223963661,8.10282214151981,14.1314359335984,7.03822191666332,6.90581329275379,7.63434241787164,NA,16.6874684021156,22.6947963650105,8.31097953142167,8.8589600550657,25.564114678467,22.6138919332571,26.4634693181101,24.181236018203
63,AA0309,20.6496420315795,16.2096262654848,NA,3.78260032295936,9.39668439034355,16.7524812085144,22.3073174311835,16.0314771956617,18.1723507412013,8.46631322924201,8.84181279068003,13.9279929258362,7.3951492229168,7.4074751646978,7.85040048450973,NA,16.7840180814559,22.5232542785609,8.43597771318833,10.0188213178935,19.1058655730582,20.4415739169921,22.7090097875118,22.263701303182
64,AA0311,NA,NA,28.2008294547146,8.99303147729129,NA,NA,NA,25.3090207478715,21.8930283680174,NA,14.2789770776221,NA,17.5656728414892,NA,NA,NA,16.8874641664633,23.7478112268243,NA,14.9507920002095,NA,NA,NA,NA
65,AA0312,25.7702519020857,NA,23.8730563431361,9.56800177545237,21.0349860283326,23.9604382882234,29.2905657492649,26.7111318375686,NA,21.8932583240697,14.8911917314403,NA,15.3408839716946,17.6273095812609,16.4478602345151,NA,21.3169982613543,NA,15.3812534994997,16.1363554984085,20.5564623599085,22.3379984443101,NA,NA
66,AA0314,26.4890377840822,NA,NA,7.92296510329624,19.3370887252098,27.9558093204524,NA,23.8534166651566,24.3324532546788,17.0819122884713,13.9247301816368,23.2566058901929,12.8303027626657,13.076132477419,14.3460557426283,NA,17.2246519248859,26.4492588080519,14.0101771710154,14.7209270765659,NA,25.9965139692454,NA,25.1260994245043
67,AA0316,NA,NA,NA,9.91020135896827,NA,NA,NA,NA,NA,NA,15.0088268511075,NA,25.5144592861327,NA,24.4820544889054,NA,17.3595718558526,25.0774821297657,27.2041005126758,15.8866770404492,NA,NA,NA,NA
68,AA0317,25.1945083581171,23.3484370767181,NA,12.1280592930949,22.1165602074751,23.1194076279737,24.1453773424484,NA,23.4760206777288,19.6510328800806,16.8514857224684,23.5150703485469,18.7032990192821,19.6859118675736,18.261563099983,NA,17.6469860676027,NA,22.6126440085539,18.8677420696161,24.5040474905038,NA,NA,NA
69,AA0319,NA,25.1515820880966,NA,12.6632141654651,NA,NA,NA,NA,NA,NA,18.3587516166778,27.7179109160663,18.7849165779924,NA,20.7829461463269,NA,17.2938213914827,NA,23.4390861947441,21.5486182276271,28.001134540637,27.8290674390779,NA,24.7207704487036
70,AA0320,21.8752900300988,20.099203473222,NA,4.845703877729,10.6586575722655,14.4858310944993,28.5714592641272,17.2694483963876,19.0624186387628,10.4752444265631,10.380638246239,15.3111953558547,8.86974066071704,9.12613035408777,9.778260891393,NA,17.4336819986349,25.1128072232138,10.5949892763155,11.361623191202,19.8222631964874,21.0631535990983,NA,22.7561338621118
71,AA0323,20.8421826276136,21.4105065075544,NA,4.24747023462665,10.2824346455284,18.7436574940152,22.5540035643383,16.633382016995,18.9860435208556,9.41883880086658,9.62526176926498,14.572266752526,8.03050696096687,8.05771767597503,8.86785678036363,NA,17.5121040777265,22.6929438860486,9.08801698813684,10.8070368762505,20.4668060357805,20.2170488375678,22.8224837250673,21.1071134941631
72,AA0329,21.1936915871389,19.450379963625,NA,5.29443243586453,11.3357178078122,15.3442019018518,22.0361212943163,17.8922968980365,17.0321909141769,11.2131867943917,10.8963645313661,16.5297563561614,9.15723501913386,9.5469585704679,10.2763493715435,NA,17.2573786923159,28.3163561289977,10.121998910751,11.5429269629242,19.3623037516957,21.1411131778355,25.9708773084858,22.2429895432004
73,AA0330,NA,NA,NA,12.1627588670609,23.1008942305689,25.4839920159431,NA,NA,21.1449061046432,21.7534637237187,17.9213688479868,NA,18.3742365064122,20.5037831889776,20.4353825456297,NA,17.3393980014092,NA,17.5808024961276,19.7931645179907,21.9031899410731,NA,NA,NA
74,AA0331,24.8707965427097,20.5148718818765,NA,6.26318724942669,11.7307260342359,17.8217344342213,22.185665569334,18.4073479439552,18.0596918825139,11.7128840298807,11.7652695166381,17.0753875626881,10.1426769353644,10.3636478932087,11.8194198706795,NA,17.4181534399272,23.2626986972544,11.0185004355731,12.3992574786085,21.7348717270079,19.8937907056379,23.2512586183558,23.3295413061938
75,AA0332,NA,NA,NA,12.268968685133,20.2504075739797,27.1098629158633,NA,24.1512730856298,20.9655097961901,21.1825816164947,17.6029108832206,NA,14.5960079115807,22.2336096450089,17.5288085101324,NA,17.4827894092351,25.3309777736884,17.8815859791531,19.7221858270752,21.0853023508069,22.6776768515666,NA,NA
76,AA0334,26.3629903660891,26.8885674235655,NA,7.00971949123449,12.8479278573571,15.8972522353349,NA,19.6008867200771,19.4797167681704,12.4165725607685,12.7134646825721,18.2074866277878,10.8210423151147,11.1930279440866,11.7358116631918,NA,17.5460346978901,26.2062618595293,12.0336868836697,13.3860767896452,21.5995050717935,20.8013123382664,25.7986116314113,25.1738797890418
77,AA0336,26.6097848795394,21.6846635917446,NA,6.72519108344368,12.8912785594649,16.9331717625098,NA,19.0808607631997,16.4632996048029,12.2449852231262,11.9367450472148,18.0776911352731,10.2526549150259,11.3005901502578,11.1556503781119,NA,17.607360861874,27.186163139237,10.8802564288666,12.8180132923254,18.6540315215428,19.3687015197563,22.5045703531403,26.4665427463332
78,AA0338,22.0761689413062,20.6802317467314,NA,4.2458619151774,11.0193889135138,19.6841166404957,26.0891969027771,16.8336155716018,18.9082619630451,9.8947698353962,9.45805147472807,14.7595038681391,7.79407323115393,7.96073514813417,8.74122428263406,NA,17.6661710604753,26.8893870487123,9.01022885966524,10.1771857390661,21.7666965966788,23.3282208813006,24.7772714665603,23.8573961723718
79,AA0341,21.3840538192629,20.2622628968775,NA,4.91197287566244,11.7499228131298,17.5443767177551,24.0040713231272,17.4088181934457,16.2059781987839,10.787855687424,10.2315803945837,15.7797327157826,8.45744001622526,9.03868349782815,9.35755618566863,NA,17.7217929814762,26.2726205961995,10.1512609519975,10.8650939230847,17.9151159853037,13.8169921380896,25.9516816994786,22.5308483938351
80,AA0342,21.6720491158969,21.9975632923329,25.1606883290683,7.71804932004362,NA,29.0563444336229,NA,18.5697941130534,12.3827890471572,9.9747337023475,8.75840941959152,15.3481899316093,7.84692253883228,8.10544521535454,24.5843566211656,25.5879774634656,17.464992604342,NA,28.5007899134106,13.9135947062975,NA,21.3361058913364,26.360207761706,NA
81,AA0345,22.2023254314228,21.2459395293582,20.3982694261637,4.09171879592759,11.6329656194888,27.6228448267285,28.4481208816589,17.9394111825583,20.215166873164,10.7485628210788,9.80673115956136,16.1345218348006,8.21188660676238,8.22939307708214,9.10216632561988,27.5334681945547,18.7221221597037,26.1446095738377,8.76203024080574,10.4696137039467,21.5582760638365,22.1632146666022,NA,25.0759352834525
82,AA0347,NA,10.5817720442629,16.3548371966691,4.54534076783417,10.0648904252332,15.5912564982963,NA,17.1092348229946,8.74239602905245,10.0893620371667,8.88328671097591,16.2453509524555,7.74179708885281,8.50765947355725,12.5054290586754,20.506356533863,16.5973553680647,18.2548898841603,NA,10.7789893227766,13.9403724744197,13.9129670802763,20.0219199474357,26.5947021138708
83,AA0348,22.9314792642057,21.3291106629463,20.3621379832361,4.68192890455254,20.1588725596165,26.2437128103773,22.8464126395667,21.3915860443622,18.6520733448117,16.4608305369315,10.4379148926081,17.5198785515574,8.42042241972491,8.98421504011194,10.8584151312411,NA,14.6522314820857,25.7035716954819,9.44238664533496,11.3505441574149,21.303782744821,15.6621633780904,22.424493671945,24.9633798976433
84,AA0350,22.770443075839,23.1151198871323,25.2720716019481,8.13082452613327,14.4121473069096,18.913134008758,NA,23.6594476671012,13.8553007019566,14.1280554311128,13.4860990934165,20.6205472715482,12.5791113553526,10.5960396553406,22.8814994763683,NA,23.7753108553265,NA,13.598139764579,15.816513973236,NA,NA,22.8011995608331,21.4564409566749
85,AA0352,NA,21.0993229907803,24.2739139422191,8.92761991392103,24.6185582412592,NA,NA,NA,21.0829418213388,NA,14.5851282127747,NA,18.8256568700708,NA,25.8966001334519,NA,17.0816143089099,NA,NA,14.6998020060085,NA,27.1201371917649,NA,NA
86,AA0358,22.4933346729314,22.1179147916393,20.8459857403739,4.03621485074095,19.078477257266,26.0818553916272,26.3428927460192,21.1481098601396,18.2802985328915,15.787069720047,9.80858569028948,16.6391674246768,8.61752164990477,10.2934913414905,12.0284429652656,25.0980226882667,17.4816143089099,23.5940636888472,10.6371385488963,11.2126307721359,19.3928132208709,22.8574170026548,NA,23.6568349025983
87,AA0360,NA,18.4074741002599,19.8403459365408,5.42105519935659,12.2700814806159,20.8020317568073,NA,18.1665385269231,10.4244511343815,11.3505615263358,11.1691106267872,17.3632905712633,9.2833730012913,9.4073693793569,17.1637837246261,22.4761557582073,17.0816143089099,22.2594124655383,NA,11.5792780681742,19.7525558466374,19.7561454545738,23.815150857775,25.2104956576633
88,AA0368,19.4225532358776,22.3611331780396,NA,2.74836760646278,20.4104462858081,24.5457610472844,23.8586795042865,22.201049839092,21.188884395677,17.9005222212273,6.49560476334876,21.8989738615247,5.56609388147502,5.48719629186305,9.51401675109712,NA,24.0652454983083,25.5579697766688,9.20304574040827,7.32610746207067,21.1614789505714,20.9424333571965,27.4340172961021,23.4958073425661
89,AA0370,NA,NA,29.6704631693068,15.8420692167614,NA,NA,NA,NA,22.2362511829735,NA,22.1525718829873,NA,22.4189193723259,22.6831273629613,NA,NA,23.5652454983083,NA,NA,23.4931770745997,NA,NA,NA,NA
90,AA0372,21.0662741174643,23.6004636011951,NA,5.95703891617118,13.7546132262074,20.7563877319302,26.2756294866578,17.0981219619917,19.303441774316,9.35319561097161,9.4771115814483,14.6790963625071,7.96318221196845,8.02467827043875,16.5332784535606,24.5609602136259,23.0652454983083,24.1944202753089,10.5092320405155,12.603711637439,23.7435829011857,19.9608435452853,27.1316796313205,23.4528604935085
91,AA0373,22.3815905153132,23.1913337502414,21.9028747665806,5.87781754751485,15.2902592431911,21.1731396572159,NA,19.7661148286413,10.4482198861296,12.1256412711758,11.5385219295594,17.4717483284692,9.96643890428048,10.3463879834125,22.2224833776376,23.5209687448999,19.664422219667,NA,11.5307790257107,12.0769267639598,NA,23.6521419565618,26.1248403371574,24.5813520535016
92,AA0375,19.532114554422,18.8831579164169,20.173179457371,3.16762367832285,14.3535241757129,17.6225877548239,22.2007154957754,19.8706005134811,14.4126391998598,11.8048868656331,8.97243944993528,15.3945048727451,7.24503892448239,6.18718202088114,17.7418732618359,24.8154829466219,17.8011109022477,22.9994903958576,8.61270489957045,8.47431346189325,16.7491362939871,19.220337231272,23.8631267856233,20.4651245294372
93,AA0376,21.391521919593,18.9248061547059,20.2862384696248,3.49230963098886,21.003948673642,22.1085045123874,23.8912831292662,23.3345453681917,19.0040829583955,18.6026781360217,8.88164740883841,19.541912910008,6.94598467928633,7.44780014848928,12.8924418578144,NA,18.142452670982,23.440049539615,8.93132842848584,9.63506129041692,22.3456473723802,21.8316246965325,23.6011470719113,25.485766165594
94,AA0381,25.433975889765,22.678618872693,NA,5.62025064447521,14.3498827390613,18.1025752307676,NA,20.4839642225603,20.9948034247394,14.1393103425922,11.6675310513432,18.27013327896,10.6266625596887,11.1043626352002,12.0196664446163,NA,18.9016055852093,NA,13.1129208776176,12.2044440447013,22.2417387469451,26.4849024827132,NA,25.3970225585584
95,AA0385,20.0314218795505,21.3075683691999,20.5945379180985,3.18678073416505,10.5686520545062,18.2002959911229,NA,18.1078695691186,7.6436347228042,7.76140681485286,8.85343456622152,10.8839113297199,7.28876775539922,6.49008285663091,24.9112253243963,24.351856836874,20.4953307465117,NA,7.81173117530478,9.58418210203751,NA,20.2932334696557,26.9792854141018,21.3525949502794
96,AA0386,21.28075626922,16.4328870625692,NA,4.54642511454779,10.9120891558418,16.2646092664558,21.9233376482895,18.3774668407903,16.3500059714002,10.3918114002835,9.9988881958336,15.4569061688732,8.64624576798228,8.87938883811697,9.02221908171331,NA,16.1091083650098,26.5641173663743,9.98310230762733,10.7238259240814,18.5201810870773,18.4433777120169,24.0637097110346,25.4565163178208
97,AA0389,NA,17.3785428430901,19.9620194103849,5.26505371397304,12.0548300659415,19.0476956657887,NA,18.0999890863674,10.8579304029711,11.0178685861299,10.6610405893876,16.9724334514672,9.05758101445389,9.55900844934882,15.0970873820604,21.5494459710661,16.2368218621566,22.3390763561608,NA,11.521213113926,16.7644149890094,19.4053532606903,20.3607553762849,24.9698292761624
98,AA0390,NA,23.2454638377008,20.2478931004288,4.3657672298476,21.8178379486925,23.0754449934281,NA,22.6780148924734,18.2083838564454,19.9110617046855,8.7373082027171,22.0322283475835,10.4804498970391,21.1987169505398,22.6297638560305,20.744445097039,16.5132498696172,26.2951397156027,NA,10.2505546335798,24.017625301619,26.7573183139556,22.5340283805989,25.8529627828968
99,AA0393,NA,13.563934235519,16.675489416944,3.76836629672397,10.5224799074597,17.3958419026113,NA,17.1034084348014,8.43755999116993,9.43060661556645,8.72011489043462,15.1252072053571,7.20037472405208,7.27596166293759,15.4131686144439,20.081255583926,16.5973553680647,19.8544549023833,NA,9.57217207150246,16.8012404487535,17.15999266803,20.8831554818612,26.7303905586958
100,AA0394,20.3015777830622,17.4612609035901,NA,NA,19.8499454591199,NA,NA,22.1665506973521,6.26007083366722,15.7879630532459,6.48132360344746,17.4618346680829,5.0824718209396,5.55632283953492,20.8867779792221,21.9981938804517,16.6874684021156,NA,NA,14.1119767953721,NA,19.9312993342503,21.4467146243309,NA
101,AA0395,21.1043003178717,18.7849853163401,NA,3.4200575054635,12.1088752183461,20.6389201354281,22.3910539624375,18.1302742653359,16.5068117123571,10.8412580426175,8.32149904209352,13.2606250819298,6.54880081186356,6.64863146326103,8.42475063274685,NA,16.7840180814559,25.9900676977691,7.1358828575242,9.21832500385448,18.5334324648508,19.0251768686412,21.2056289676761,21.5666927058335
102,AA0396,25.5253840141831,17.7572720150991,NA,9.81046699806453,17.7213331872125,23.6226664064808,25.1865772661889,NA,21.3411562054236,18.3450178628676,13.9999596620884,22.6746478313452,14.9034556928049,17.3773864258487,14.7785273805382,NA,16.8874641664633,26.434730284227,14.5886322457519,17.0439731665624,22.6831905773867,22.2299744951701,NA,26.4762752631524
103,AA0397,NA,NA,NA,11.8878084872504,20.468574393287,23.2377029336953,24.5664628749063,NA,NA,19.1952346772315,17.6204636890134,27.1399587777232,16.1958891157049,17.4951790758497,18.5009044933105,NA,16.6874684021156,NA,18.5482630063315,18.1683459846416,NA,23.405120639047,NA,NA
104,AA0399,NA,NA,NA,15.3645746089435,NA,NA,NA,NA,21.8790745843426,NA,18.1651351811228,15.9175903447112,15.3670443737333,24.7105692389737,18.9766461287257,NA,16.7840180814559,NA,NA,21.5463499372536,NA,NA,NA,NA
105,AA0400,25.0888882039104,24.1633042473895,NA,7.81199633971056,NA,24.2305996528567,NA,NA,NA,23.2739608454812,13.4586212394723,28.3778851082701,16.8822818530825,NA,19.971479100861,NA,16.8874641664633,24.0309543061025,19.4958660523544,15.0012122233696,28.144594990537,24.8615914236167,NA,24.5687128683368
